evidence_json,kind,owner_id,owner_kind,snapshot_id,subject_id,subject_kind,suggested_override,summary
"{""candidates"":[],""printed_name"":""First Night Boston"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-01:first-night-boston,history_listing,"First Night Boston,listed-first-night-boston,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""FloorPlay Orlando Swing Vacation"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-01:floorplay-orlando-swing-vacation,history_listing,"FloorPlay Orlando Swing Vacation,listed-floorplay-orlando-swing-vacation,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Palm Springs New Year's Swingin' Dance Camp"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-01:palm-springs-new-year-s-swingin-dance-camp,history_listing,"Palm Springs New Year's Swingin' Dance Camp,listed-palm-springs-new-year-s-swingin-dance-camp,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Spotlight Dance Celebration"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-01:spotlight-dance-celebration,history_listing,"Spotlight Dance Celebration,listed-spotlight-dance-celebration,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""West Coast Swing BudaFest"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-01:west-coast-swing-budafest,history_listing,"West Coast Swing BudaFest,listed-west-coast-swing-budafest,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Capital S.D.President's Day Weekend Convention"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-02:capital-s-d-president-s-day-weekend-convention,history_listing,"Capital S.D.President's Day Weekend Convention,listed-capital-s-d-president-s-day-weekend-convention,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Seattle Easter Swing"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-03:seattle-easter-swing,history_listing,"Seattle Easter Swing,listed-seattle-easter-swing,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Asian West Coast Swing Open - Swingvitation"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-04:asian-west-coast-swing-open-swingvitation,history_listing,"Asian West Coast Swing Open - Swingvitation,listed-asian-west-coast-swing-open-swingvitation,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""City of Angels Swing"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-04:city-of-angels-swing,history_listing,"City of Angels Swing,listed-city-of-angels-swing,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""IHSC"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-04:ihsc,history_listing,"IHSC,listed-ihsc,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""French Open Disney West Coast Swing"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-05:french-open-disney-west-coast-swing,history_listing,"French Open Disney West Coast Swing,listed-french-open-disney-west-coast-swing,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""S.O.Swing"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-05:s-o-swing,history_listing,"S.O.Swing,listed-s-o-swing,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""USA Grand National Dance Championship"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-05:usa-grand-national-dance-championship,history_listing,"USA Grand National Dance Championship,listed-usa-grand-national-dance-championship,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Liberty Swing Championships"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-06:liberty-swing-championships,history_listing,"Liberty Swing Championships,listed-liberty-swing-championships,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Big Apple Country Dance"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-07:big-apple-country-dance,history_listing,"Big Apple Country Dance,listed-big-apple-country-dance,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""GPSDC Annual July 4th Convention"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-07:gpsdc-annual-july-convention,history_listing,"GPSDC Annual July 4th Convention,listed-gpsdc-annual-july-convention,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Miami Dance Magic"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-07:miami-dance-magic,history_listing,"Miami Dance Magic,listed-miami-dance-magic,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[""wsdc-47"",""wsdc-66""],""printed_name"":""Swingtime in the Rockies"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-07:swingtime-in-the-rockies,history_listing,"Swingtime in the Rockies,listed-swingtime-in-the-rockies,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Wisconsin Dance Challenge"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-07:wisconsin-dance-challenge,history_listing,"Wisconsin Dance Challenge,listed-wisconsin-dance-challenge,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Palm Springs Swingin' Summer Dance Camp"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-08:palm-springs-swingin-summer-dance-camp,history_listing,"Palm Springs Swingin' Summer Dance Camp,listed-palm-springs-swingin-summer-dance-camp,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Swing Niagara Dance Champ's (ON HIATUS)"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-09:swing-niagara-dance-champ-s,history_listing,"Swing Niagara Dance Champ's (ON HIATUS),listed-swing-niagara-dance-champ-s,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Vermont Swing Championships"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-09:vermont-swing-championships,history_listing,"Vermont Swing Championships,listed-vermont-swing-championships,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Australian Open WCS Dance Champ's"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-10:australian-open-wcs-dance-champ-s,history_listing,"Australian Open WCS Dance Champ's,listed-australian-open-wcs-dance-champ-s,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Korea Open Swing Dance Championships"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-10:korea-open-swing-dance-championships,history_listing,"Korea Open Swing Dance Championships,listed-korea-open-swing-dance-championships,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Montreal Dance Festival"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-10:montreal-dance-festival,history_listing,"Montreal Dance Festival,listed-montreal-dance-festival,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""The New Zealand Open Swing Dance Championships"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-10:the-new-zealand-open-swing-dance-championships,history_listing,"The New Zealand Open Swing Dance Championships,listed-the-new-zealand-open-swing-dance-championships,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""First Night Boston"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-12:first-night-boston,history_listing,"First Night Boston,listed-first-night-boston,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""FloorPlay Orlando Swing Vacation"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050724Z_6ddaacedd7ed,2013-12:floorplay-orlando-swing-vacation,history_listing,"FloorPlay Orlando Swing Vacation,listed-floorplay-orlando-swing-vacation,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Palm Springs New Year's Swingin' Dance Camp"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-12:palm-springs-new-year-s-swingin-dance-camp,history_listing,"Palm Springs New Year's Swingin' Dance Camp,listed-palm-springs-new-year-s-swingin-dance-camp,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Spotlight Dance Celebration"",""year"":2013}",series_alias,2013,history_year,snap_20260913T050713Z_532a13011352,2013-12:spotlight-dance-celebration,history_listing,"Spotlight Dance Celebration,listed-spotlight-dance-celebration,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""date_spans"":[[""2014-03"",""2014-03""],[""2014-04-17"",""2014-04-20""]],""year"":2014}",event_alias,2014,history_year,,2014-04-tulsa-spring-swing,event,,Multiple dated editions match one registry occurrence
"{""candidates"":[],""printed_name"":""America's Classic Championships"",""year"":2014}",series_alias,2014,history_year,snap_20260913T050724Z_6ddaacedd7ed,2014-01:america-s-classic-championships,history_listing,"America's Classic Championships,listed-america-s-classic-championships,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""New Year's Dance Extravaganaza"",""year"":2014}",series_alias,2014,history_year,snap_20260913T050733Z_35c526f5b7e9,2014-01:new-year-s-dance-extravaganaza,history_listing,"New Year's Dance Extravaganaza,listed-new-year-s-dance-extravaganaza,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Palm Springs New Year's Swing Classic & Dance Camp"",""year"":2014}",series_alias,2014,history_year,snap_20260913T050733Z_35c526f5b7e9,2014-01:palm-springs-new-year-s-swing-classic-dance-camp,history_listing,"Palm Springs New Year's Swing Classic & Dance Camp,listed-palm-springs-new-year-s-swing-classic-dance-camp,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""Spotlight Dance Celebration"",""year"":2014}",series_alias,2014,history_year,snap_20260913T050733Z_35c526f5b7e9,2014-01:spotlight-dance-celebration,history_listing,"Spotlight Dance Celebration,listed-spotlight-dance-celebration,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
"{""candidates"":[],""printed_name"":""West Coast Swing BudaFest"",""year"":2014}",series_alias,2014,history_year,snap_20260913T050724Z_6ddaacedd7ed,2014-01:west-coast-swing-budafest,history_listing,"West Coast Swing BudaFest,listed-west-coast-swing-budafest,swingdancecouncil,review series identity",Historical listing needs a reviewed series alias
