contest_id,entry_id,event_id,link_status,name_raw,published_wsdc_id,role,source
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-241,2025-01-austin-swing-dance-championships,unmatched,George Vasquez and Felicia Hoeppner,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-242,2025-01-austin-swing-dance-championships,unmatched,Himanshu Paul and Susan Kirklin,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-250,2025-01-austin-swing-dance-championships,unmatched,Gabriel Hotchkiss and Kaley Thompson,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-286,2025-01-austin-swing-dance-championships,unmatched,Nicholas Johnson and Susan Kirklin,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-426,2025-01-austin-swing-dance-championships,unmatched,Isaiah Copher and Felicia Hoeponer,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-439,2025-01-austin-swing-dance-championships,unmatched,Easton England and Felicia Hoeppner,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-453,2025-01-austin-swing-dance-championships,unmatched,Jordan Keith and Mia Primavera,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-485,2025-01-austin-swing-dance-championships,unmatched,Timothy Nall and Susan Kirklin,,leader,eepro
2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/intermediate-strictly-pro-am-am-leaders/L-496,2025-01-austin-swing-dance-championships,unmatched,Patrick Hoop and Suma Datta,,leader,eepro
2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-followers/F-279,2025-01-austin-swing-dance-championships,probable,Glenda Fletcher and Doug Rousar,3337,follower,eepro
2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-followers/F-462,2025-01-austin-swing-dance-championships,probable,Wendy Smith and Devin Raymond,17642,follower,eepro
2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-leaders/L-236,2025-01-austin-swing-dance-championships,probable,Daisy Kena and Laureen Baldovi,61,leader,eepro
2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/masters-strictly-pro-am-am-leaders/L-248,2025-01-austin-swing-dance-championships,probable,Phillip Nicholson and Adela Su,6616,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-105,2025-01-austin-swing-dance-championships,unmatched,Caity Hehr and Augie Leija,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-121,2025-01-austin-swing-dance-championships,unmatched,Amber Morgan and Keerigan Rudd,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-140,2025-01-austin-swing-dance-championships,unmatched,Cat Valladares and Tommy Schwegmam,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-176,2025-01-austin-swing-dance-championships,unmatched,Alison Coffey and Sebastian Quinones,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-214,2025-01-austin-swing-dance-championships,unmatched,Sydni Hearn and Keerigan Rudd,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-228,2025-01-austin-swing-dance-championships,unmatched,Isabella Espinosa and Mia Primavera,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-244,2025-01-austin-swing-dance-championships,unmatched,Elizabeth Wong and Tommy Schwegmann,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-274,2025-01-austin-swing-dance-championships,unmatched,Nicole Bruner and Joe Mendence,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-298,2025-01-austin-swing-dance-championships,unmatched,Teri Hoop and Tommy Schwegmann,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-323,2025-01-austin-swing-dance-championships,unmatched,Makena Loveland and Felicia Hoeppner,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-333,2025-01-austin-swing-dance-championships,unmatched,Ariel Shirk and Bastion Fennell,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-402,2025-01-austin-swing-dance-championships,unmatched,Jessica Jakobeit and Sebastian Quinones,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-406,2025-01-austin-swing-dance-championships,unmatched,McKenna Vroom and Keerigan Rudd,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-425,2025-01-austin-swing-dance-championships,unmatched,Jennifer Rookey and Tommy Schwegmann,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-466,2025-01-austin-swing-dance-championships,unmatched,Tori Oelsen and Michael Hassey,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-followers/F-467,2025-01-austin-swing-dance-championships,unmatched,Kelly Nelson and Keerigan Rudd,,follower,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-148,2025-01-austin-swing-dance-championships,unmatched,Luke Applin and Keerigan Rudd,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-196,2025-01-austin-swing-dance-championships,unmatched,Micah Schwegmann and Annie Monnin,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-217,2025-01-austin-swing-dance-championships,unmatched,Brandon Li and Mia Primavera,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-236,2025-01-austin-swing-dance-championships,unmatched,Daisy Kena and Maria Bileychik,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-240,2025-01-austin-swing-dance-championships,unmatched,Ethan Jasso and Felicia Hoeppner,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-248,2025-01-austin-swing-dance-championships,unmatched,Phillip Nicholson and Adela Su,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-260,2025-01-austin-swing-dance-championships,unmatched,John Burroughs and Susan Kirklin,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-317,2025-01-austin-swing-dance-championships,unmatched,George Voulgarakis and Mia Primavera,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-416,2025-01-austin-swing-dance-championships,unmatched,Tom Teramoto and Jeanne DeGeyter,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-446,2025-01-austin-swing-dance-championships,unmatched,Anthony Ramos and Kaley Thompson,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-447,2025-01-austin-swing-dance-championships,unmatched,Denny Pham and Felicia Hoeppner,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-458,2025-01-austin-swing-dance-championships,unmatched,Anthony Robinski and Felicia Hoeponer,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-459,2025-01-austin-swing-dance-championships,unmatched,Brandon Hall and Maria Bileychik,,leader,eepro
2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders,2025-01-austin-swing-dance-championships/novice-strictly-pro-am-am-leaders/L-491,2025-01-austin-swing-dance-championships,unmatched,Connor Beck and Stacy Wheeler,,leader,eepro
2025-01-derby-city-swing/intermediate-pro-am-follower-advanced,2025-01-derby-city-swing/intermediate-pro-am-follower-advanced/F-150,2025-01-derby-city-swing,probable,Maya McNair and Jason Miklic,22694,follower,eepro
2025-01-derby-city-swing/intermediate-pro-am-follower-advanced,2025-01-derby-city-swing/intermediate-pro-am-follower-advanced/F-235,2025-01-derby-city-swing,unmatched,Tanya Wells Cranshaw and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/intermediate-pro-am-follower-advanced,2025-01-derby-city-swing/intermediate-pro-am-follower-advanced/F-265,2025-01-derby-city-swing,unmatched,Ella Bell and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/intermediate-pro-am-follower-advanced,2025-01-derby-city-swing/intermediate-pro-am-follower-advanced/F-364,2025-01-derby-city-swing,unmatched,Diana Burkholder and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/intermediate-pro-am-leader-advanced,2025-01-derby-city-swing/intermediate-pro-am-leader-advanced/L-281,2025-01-derby-city-swing,unmatched,Mitchell Gegg and Julie Edwards Auclair,,leader,eepro
2025-01-derby-city-swing/masters-strictly-pro-am-am-follower,2025-01-derby-city-swing/masters-strictly-pro-am-am-follower/F-171,2025-01-derby-city-swing,probable,Tammy Davis and PJ Turner,4152,follower,eepro
2025-01-derby-city-swing/masters-strictly-pro-am-am-follower,2025-01-derby-city-swing/masters-strictly-pro-am-am-follower/F-214,2025-01-derby-city-swing,possible,Sandrine Menoret and Jason Marker,,follower,eepro
2025-01-derby-city-swing/masters-strictly-pro-am-am-follower,2025-01-derby-city-swing/masters-strictly-pro-am-am-follower/F-364,2025-01-derby-city-swing,probable,Diana Burkholder and Matt Auclair,50,follower,eepro
2025-01-derby-city-swing/masters-strictly-pro-am-am-leader,2025-01-derby-city-swing/masters-strictly-pro-am-am-leader/L-121,2025-01-derby-city-swing,probable,Phillip Nicholson and Adela Su,6616,leader,eepro
2025-01-derby-city-swing/masters-strictly-pro-am-am-leader,2025-01-derby-city-swing/masters-strictly-pro-am-am-leader/L-184,2025-01-derby-city-swing,probable,Donald Schanaberger and Ariel Peck,12162,leader,eepro
2025-01-derby-city-swing/masters-strictly-pro-am-am-leader,2025-01-derby-city-swing/masters-strictly-pro-am-am-leader/L-224,2025-01-derby-city-swing,probable,Dan Mudd and Sophy Kdep,2929,leader,eepro
2025-01-derby-city-swing/newcomer-pro-am-follower-novice,2025-01-derby-city-swing/newcomer-pro-am-follower-novice/F-115,2025-01-derby-city-swing,unmatched,Tobi Oberman and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/newcomer-pro-am-follower-novice,2025-01-derby-city-swing/newcomer-pro-am-follower-novice/F-148,2025-01-derby-city-swing,unmatched,Jennifer Schanaberger and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/newcomer-pro-am-follower-novice,2025-01-derby-city-swing/newcomer-pro-am-follower-novice/F-151,2025-01-derby-city-swing,unmatched,Cory Johnson and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/newcomer-pro-am-follower-novice,2025-01-derby-city-swing/newcomer-pro-am-follower-novice/F-206,2025-01-derby-city-swing,unmatched,Zoe Osborn and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/newcomer-pro-am-follower-novice,2025-01-derby-city-swing/newcomer-pro-am-follower-novice/F-267,2025-01-derby-city-swing,unmatched,Tiffany Good and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/newcomer-pro-am-leader-novice,2025-01-derby-city-swing/newcomer-pro-am-leader-novice/L-112,2025-01-derby-city-swing,unmatched,Robert Drensek and Jennifer Nye,,leader,eepro
2025-01-derby-city-swing/newcomer-pro-am-leader-novice,2025-01-derby-city-swing/newcomer-pro-am-leader-novice/L-224,2025-01-derby-city-swing,unmatched,Dan Mudd and Sophy Kdep,,leader,eepro
2025-01-derby-city-swing/newcomer-pro-am-leader-novice,2025-01-derby-city-swing/newcomer-pro-am-leader-novice/L-269,2025-01-derby-city-swing,unmatched,James Goepel and Julie Auclair,,leader,eepro
2025-01-derby-city-swing/newcomer-pro-am-leader-novice,2025-01-derby-city-swing/newcomer-pro-am-leader-novice/L-300,2025-01-derby-city-swing,unmatched,Harish Kommineni and Ariel Peck,,leader,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-101,2025-01-derby-city-swing,unmatched,Alea Clark and Bree Reynolds,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-146,2025-01-derby-city-swing,unmatched,Alexandra Garg and Jason Marker,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-280,2025-01-derby-city-swing,unmatched,Indi Puckett and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-291,2025-01-derby-city-swing,unmatched,Tyler Reamy and Doug Morgan,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-334,2025-01-derby-city-swing,unmatched,Ozlem Davis and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-344,2025-01-derby-city-swing,unmatched,Rachel Mieras and Lamarr Williford,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-354,2025-01-derby-city-swing,unmatched,Robin Stutts and Jake Haning,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-follower/F-410,2025-01-derby-city-swing,unmatched,Kyla Sullivan and Stephane Schneider,,follower,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader/L-166,2025-01-derby-city-swing,unmatched,Isaiah Smith and Corinne Smith,,leader,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader/L-224,2025-01-derby-city-swing,unmatched,Dan Mudd and Sophy Kdep,,leader,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader/L-236,2025-01-derby-city-swing,unmatched,Doug Sheldon and Ariel Peck,,leader,eepro
2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader,2025-01-derby-city-swing/newcomer-strictly-pro-am-am-leader/L-268,2025-01-derby-city-swing,unmatched,John Baker and Corinne Smith,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-115,2025-01-derby-city-swing,unmatched,Tobi Oberman and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-142,2025-01-derby-city-swing,unmatched,Avery Norris and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-148,2025-01-derby-city-swing,unmatched,Jennifer Schanaberger and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-177,2025-01-derby-city-swing,unmatched,Kelsey Cook and Eric Byers,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-206,2025-01-derby-city-swing,unmatched,Zoe Osborn and Isaiah Tingus,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-216,2025-01-derby-city-swing,unmatched,Lori Byrd and Duane Erwin,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-218,2025-01-derby-city-swing,unmatched,Kirsten U Russell and Stephane Schneider,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-234,2025-01-derby-city-swing,unmatched,Britni Alexander and Sebastian Quinones,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-241,2025-01-derby-city-swing,unmatched,Alexandria Rinne and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-251,2025-01-derby-city-swing,unmatched,Laura Hirschmann and Lamarr Williford,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-267,2025-01-derby-city-swing,unmatched,Tiffany Good and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-287,2025-01-derby-city-swing,probable,Amanda Turner and PJ Turner,22792,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-290,2025-01-derby-city-swing,unmatched,Sophia Tingus and Isaiah Tingus,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-310,2025-01-derby-city-swing,unmatched,Patricia Clark and Bree Reynolds,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-336,2025-01-derby-city-swing,unmatched,Alaina Clark and Jesse Lopez,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-394,2025-01-derby-city-swing,unmatched,Miren Asumendi and Jake Haning,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-follower,2025-01-derby-city-swing/novice-strictly-pro-am-am-follower/F-413,2025-01-derby-city-swing,unmatched,Florissa Maher and Jake Haning,,follower,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-121,2025-01-derby-city-swing,unmatched,Phillip Nicholson and Adela Su,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-141,2025-01-derby-city-swing,unmatched,Richard Stewart and Ariel Peck,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-208,2025-01-derby-city-swing,unmatched,Zane Youmans and Laynee Day,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-269,2025-01-derby-city-swing,unmatched,James Goepel and Julie Auclair,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-284,2025-01-derby-city-swing,unmatched,Miguel Gonzales and Ariel Peck,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-300,2025-01-derby-city-swing,unmatched,Harish Kommineni and Ariel Peck,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-303,2025-01-derby-city-swing,unmatched,Sam Lucas and Abi Schneider,,leader,eepro
2025-01-derby-city-swing/novice-strictly-pro-am-am-leader,2025-01-derby-city-swing/novice-strictly-pro-am-am-leader/L-411,2025-01-derby-city-swing,unmatched,James Lacey and Ariel Peck,,leader,eepro
2025-01-derby-city-swing/rising-star,2025-01-derby-city-swing/rising-star/L-288,2025-01-derby-city-swing,probable,Andrew Roach and Abigail Roach,21287,leader,eepro
2025-01-derby-city-swing/rising-star,2025-01-derby-city-swing/rising-star/L-289,2025-01-derby-city-swing,probable,Richard DeFelice and Susan DeFelice,7776,leader,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-104,2025-01-derby-city-swing,probable,Hannah Ginsburg and Sebastian Quinones,11759,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-147,2025-01-derby-city-swing,probable,Britney Porter and Isaiah Tingus,17343,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-150,2025-01-derby-city-swing,unmatched,Maya McNair and Jason Miklic,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-162,2025-01-derby-city-swing,probable,Leah Noparstak and Matt Auclair,50,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-171,2025-01-derby-city-swing,probable,Tammy Davis and PJ Turner,4152,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-178,2025-01-derby-city-swing,probable,Erin Black and John Su,10847,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-211,2025-01-derby-city-swing,unmatched,Kelsey Tasker and PJ Turner,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-214,2025-01-derby-city-swing,possible,Sandrine Menoret and Jason Marker,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-235,2025-01-derby-city-swing,unmatched,Tanya Wells Cranshaw and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-265,2025-01-derby-city-swing,unmatched,Ella Bell and Jessie Lopez,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-274,2025-01-derby-city-swing,possible,Crystal C. Smith and Jason Miklic,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-330,2025-01-derby-city-swing,unmatched,Amy Finder and PJ Turner,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-353,2025-01-derby-city-swing,probable,Robyn Giffen and Sheven Kekoolani,7258,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-follower/F-364,2025-01-derby-city-swing,unmatched,Diana Burkholder and Matt Auclair,,follower,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader/L-149,2025-01-derby-city-swing,probable,Mengu Gungor and Corinne Smith,22160,leader,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader/L-198,2025-01-derby-city-swing,probable,Eddie Nunez and Hailey Toro,10224,leader,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader/L-281,2025-01-derby-city-swing,probable,Mitchell Gegg and Julie Auclair,11308,leader,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader/L-407,2025-01-derby-city-swing,probable,Matthew Fox and Ariel Peck,12162,leader,eepro
2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader,2025-01-derby-city-swing/strictly-pro-am-int-adv-am-leader/L-412,2025-01-derby-city-swing,probable,Sean Callahan and Rachel Bowlby,20259,leader,eepro
2025-01-freedom-swing-dance-challenge/rising-star,2025-01-freedom-swing-dance-challenge/rising-star/L-000,2025-01-freedom-swing-dance-challenge,probable,Ilon Weeldreyer and Gaia Read,16292,leader,eepro
2025-01-freedom-swing-dance-challenge/rising-star,2025-01-freedom-swing-dance-challenge/rising-star/L-166,2025-01-freedom-swing-dance-challenge,probable,Lucky Sipin and Maelys Fillon,15470,leader,eepro
2025-01-freedom-swing-dance-challenge/rising-star,2025-01-freedom-swing-dance-challenge/rising-star/L-192,2025-01-freedom-swing-dance-challenge,probable,Keith Stremmel and Debbie Adams,13910,leader,eepro
